class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/ENVO_01001252,http://purl.obolibrary.org/obo/ENVO_01001255,seaweed farming process,plant aquaculture process,An aquaculture process during which humans rear seaweed.,An aquaculture process during which humans rear plants.,,
http://purl.obolibrary.org/obo/ENVO_01001255,http://purl.obolibrary.org/obo/ENVO_01000906,plant aquaculture process,aquaculture process,An aquaculture process during which humans rear plants.,A process during which humans rear animals or plants in bodies of water for harvest and consumption.,,"In 1988, the FAO introduced a definition of aquaculture which reduces its confusion with capture fisheries: Aquaculture is the farming of aquatic organisms, including fish, molluscs, crustaceans and aquatic plants. Farming implies some form of intervention in the rearing process to enhance production, such as regular stocking, feeding, protection from predators, etc. Farming also implies individual or corporate ownership of the stock being cultivated. For statistical purposes, aquatic organisms which are harvested by an individual or corporate body which has owned them throughout their rearing period contribute to aquaculture, while aquatic organisms which are exploitable by the public as a common property resources, with or without appropriate licences, are the harvest of fisheries."
http://purl.obolibrary.org/obo/ENVO_01001253,http://purl.obolibrary.org/obo/ENVO_01001255,freshwater macrophyte farming process,plant aquaculture process,An aquaculture process during which humans rear freshwater macrophytes.,An aquaculture process during which humans rear plants.,,
http://purl.obolibrary.org/obo/ENVO_01001256,http://purl.obolibrary.org/obo/ENVO_01001308,coastal shrimp pond,hydroform,A shrimp pond which is embedded in a coastal water body.,A liquid astronomical body part which is primarily composed of a continuous volume of liquid water and is held in shape or sustained by an environmental process.,"""Shrimp"" is a common language term that may refer to multiple crustacean species, typically in the groups Caridea or Dendrobranchiatamarine. These may be marine or freshwater organisms.","Similar, in spirit, to landform."
http://purl.obolibrary.org/obo/ENVO_01001256,http://purl.obolibrary.org/obo/ENVO_01000905,coastal shrimp pond,shrimp pond,A shrimp pond which is embedded in a coastal water body.,A lentic water body which is used for the artificial culture of shrimp.,"""Shrimp"" is a common language term that may refer to multiple crustacean species, typically in the groups Caridea or Dendrobranchiatamarine. These may be marine or freshwater organisms.","""Shrimp"" is a common language term that may refer to multiple crustacean species, typically in the groups Caridea or Dendrobranchiatamarine. These may be marine or freshwater organisms."
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_00001999,coastal water body,marine water body,Coastal water is a marine water body bordering a coast.,A lentic water body which is composed primarily of marine water.,,
http://purl.obolibrary.org/obo/ENVO_01001257,http://purl.obolibrary.org/obo/ENVO_01000813,saline shrimp pond water,astronomical body part,Saline water which is derived from sea water and used during the cultivation of crustaceans.,A material part of an astronomical body.,,"Material parts of astronomical bodies generally have boundaries formed by discontinuities in qualities, composition, or other physical characterisitcs. These boundaries are sometimes sharp, and sometimes diffuse, with different classification systems and communities declaring varying thresholds (e.g. for where a shoreline, forest, or other entity begins and ends). However, some boundaries are declared by fiat - that is, by arbitrary human convention or decree - particularly by regulatory or other authorities and communities of practice. The classes in this hierarchy attempt to offer generalisable definitions that allow multiple classfiication systems to map to and interoperate through. If desired, we can create classes that declare thresholds used by a given authority or community under the more generic ones, annotated with source information."
http://purl.obolibrary.org/obo/ENVO_01001257,http://purl.obolibrary.org/obo/ENVO_00002010,saline shrimp pond water,saline water,Saline water which is derived from sea water and used during the cultivation of crustaceans.,Water which contains a significant concentration of dissolved salts.,,"The threshold salt concentration for classifying water as saline varies, but typically begins at about 1,000 to 3,000 parts salt per million parts water or 0.1–0.3% salt by weight."
http://purl.obolibrary.org/obo/ENVO_01001258,http://purl.obolibrary.org/obo/ENVO_01000844,vog,fog,"A fog which is composed of liquid aerosols and gases derived from volcanic gas emissions (primarily sulfur oxides), formed when sulfur-bearing gases react with sunlight, oxygen, and moisture in an atmosphere.",A visible mass of cloud water droplets or ice crystals suspended in the air at or near the surface of an astronomical body.,"""Vog and smog are different. Vog is formed when sulfur oxides emitted by a volcano react with moisture to form an aerosol. The aerosol scatters light, thus making the vog visible. Smog is formed largely from the incomplete combustion of fuel, reacting with nitrogen oxides and ozone produced from carbon monoxide by reactions with sunlight. The result is also a visible aerosol.""","Fog is more opaque than mist, reducing visibility to under one kilometre. This class refers only to fog formed by materials primarily composed of water. ""Fog can be considered a type of low-lying cloud and is heavily influenced by nearby bodies of water, topography, and wind conditions. In turn, fog has affected many human activities, such as shipping, travel, and warfare."" https://en.wikipedia.org/wiki/Fog"
http://purl.obolibrary.org/obo/ENVO_03000092,http://purl.obolibrary.org/obo/ENVO_03000010,gas emission process,material transport process,A material transport process during which a portion of gaseous environmental material is transported into the atmosphere.,A process during which material is displaced from its original location and transported either to a new location or back to the original location.,,Experimental class for structural purposes not recommended for annotation.
