class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/PATO_0000963,http://purl.obolibrary.org/obo/PATO_0000957,opaque,opacity,A optical quality inhering in a bearer by virtue of the bearer's not being clear; not transmitting or reflecting light or radiant energy.,An optical quality which obtains by virtue of the ability of the bearer to absorb visible light.,,
http://purl.obolibrary.org/obo/ENVO_01001176,http://purl.obolibrary.org/obo/ENVO_01001002,environment associated with an aquatic invertebrate,animal-associated environment,An environment which has its properties and composition largely determined by the presence of a metazoan which lacks a vetebral column and which has a habitat that is found in an aquatic environmental system.,An environmental system determined by an animal.,,
http://purl.obolibrary.org/obo/ENVO_01001191,http://purl.obolibrary.org/obo/ENVO_01000325,water surface,aquatic layer,The surface layer of a volume of water.,"A layer in a water mass, itself composed primarily of water.",,
http://purl.obolibrary.org/obo/ENVO_01001191,_:node319,water surface,,The surface layer of a volume of water.,,,
http://purl.obolibrary.org/obo/ENVO_01001192,_:node324,sediment surface,,The surface layer of a mass of sediment.,,,
http://purl.obolibrary.org/obo/ENVO_01001199,http://purl.obolibrary.org/obo/ENVO_01000408,terrestrial environmental zone,environmental zone,An environmental zone which is bounded by material parts of a land mass or the atmosphere or space adjacent to it.,A site which has its extent determined by the presence or influence of one or more components of an environmental system or the processes occurring therein.,,
http://purl.obolibrary.org/obo/ENVO_01001201,http://purl.obolibrary.org/obo/ENVO_01000408,marine environmental zone,environmental zone,An environmental zone which is bounded by material parts of a marine environment.,A site which has its extent determined by the presence or influence of one or more components of an environmental system or the processes occurring therein.,,
http://purl.obolibrary.org/obo/ENVO_01001201,_:node329,marine environmental zone,,An environmental zone which is bounded by material parts of a marine environment.,,,
http://purl.obolibrary.org/obo/ENVO_01001226,http://purl.obolibrary.org/obo/ENVO_01000951,terrestrial natural environment,natural environment,A natural environment which is located on a land mass.,An environmental system in which minimal to no anthropisation has occurred and non-human agents are the primary determinants of the system's dynamics and composition.,,
http://purl.obolibrary.org/obo/ENVO_01001226,_:node374,terrestrial natural environment,,A natural environment which is located on a land mass.,,,
http://purl.obolibrary.org/obo/GEO_000000375,http://purl.obolibrary.org/obo/GEO_000000372,land mass,geographical region,,A geographical entity that is demarcated at least in part by one or more closed fiat boundaries all of whose lines are part of the planetary surface.,,
http://purl.obolibrary.org/obo/ENVO_01001227,http://purl.obolibrary.org/obo/ENVO_01000951,aquatic natural environment,natural environment,A natural environment which is within a water body.,An environmental system in which minimal to no anthropisation has occurred and non-human agents are the primary determinants of the system's dynamics and composition.,,
http://purl.obolibrary.org/obo/ENVO_01001227,_:node379,aquatic natural environment,,A natural environment which is within a water body.,,,
http://purl.obolibrary.org/obo/ENVO_01001311,http://purl.obolibrary.org/obo/ENVO_00010504,solid surface layer,surface layer,A surface layer which is composed primarily of solid environmental material.,A layer of some material entity which is adjacent to one or more of its external boundaries and directly interacts with its immediate surroundings.,,
http://purl.obolibrary.org/obo/ENVO_01001301,http://purl.obolibrary.org/obo/ENVO_01000325,aquatic estuarine layer,aquatic layer,A layer of liquid that is part of an estuary.,"A layer in a water mass, itself composed primarily of water.",,
http://purl.obolibrary.org/obo/ENVO_01001301,_:node392,aquatic estuarine layer,,A layer of liquid that is part of an estuary.,,,
http://purl.obolibrary.org/obo/ENVO_01001309,http://purl.obolibrary.org/obo/ENVO_01001273,liquid air-water interface layer,liquid layer,A liquid surface layer which is in contact with air.,A layer which is primarily composed of some liquid material.,,
http://purl.obolibrary.org/obo/ENVO_01001309,_:node397,liquid air-water interface layer,,A liquid surface layer which is in contact with air.,,,
http://purl.obolibrary.org/obo/ENVO_03000043,http://purl.obolibrary.org/obo/ENVO_02500000,material transformation process,environmental system process,A process during which a portion of some environmental material is converted into a different material or a collection of materials.,A process in which includes the components of an environmental system as participants.,,
http://purl.obolibrary.org/obo/ENVO_03000043,_:node505,material transformation process,,A process during which a portion of some environmental material is converted into a different material or a collection of materials.,,,
http://purl.obolibrary.org/obo/ENVO_03000043,_:node506,material transformation process,,A process during which a portion of some environmental material is converted into a different material or a collection of materials.,,,
http://purl.obolibrary.org/obo/ENVO_01001526,http://purl.obolibrary.org/obo/ENVO_00001998,frozen soil,soil,Soil which is below the freezing point of water.,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",,
http://purl.obolibrary.org/obo/ENVO_01001526,http://purl.obolibrary.org/obo/ENVO_01001125,frozen soil,ice,Soil which is below the freezing point of water.,An ice is an environmental material which is either frozen or which is maintained in a solid state by gravitational forces or pressure.,,
http://purl.obolibrary.org/obo/ENVO_01001554,http://purl.obolibrary.org/obo/ENVO_01001191,surface layer of a water body,water surface,A water surface that is part of a water body.,The surface layer of a volume of water.,,
http://purl.obolibrary.org/obo/ENVO_01001554,_:node410,surface layer of a water body,,A water surface that is part of a water body.,,,
